model,load_8bit,prompt_mode,seed,dialect,correct_answer_prob,distractor_probs,generated_answer,chose_correct_answer,chose_correct_answer_num,generated_correct_answer,generated_correct_answer_num,transcript,correct_answer,distractors
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.3566698133945465,"[2.0851368276453286e-07, 0.00010339097934775054, 2.8225920686963946e-05, 0.011409803293645382, 0.6317884922027588]","Titanic

---

In this",False,0,False,0,"Speaker1: Um okay. This person um
Speaker1: sank down in the ocean and Rose just couldn't hold on anymore.
Speaker0: Oh uh
Speaker0: What has his name? uh",Leonardo Dicaprio,"['Actor', 'Inception', 'Django', 'Hollywood', 'Titanic']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.2638186812400818,"[0.12796959280967712, 0.22131679952144623, 0.006062368396669626, 0.3686457574367523, 0.012186774984002113]","Mississippi

---

In this transcript",False,0,False,0,"Speaker1: Okay this is the longest body of water and
Speaker0: the Amazon
Speaker1: the next one",Nile,"['River', 'Egypt', 'Moses', 'Crocodile', 'Africa']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.9196042418479919,"[0.007860823534429073, 0.023315275087952614, 0.049190301448106766, 2.544259223213885e-05, 3.901427589880768e-06]","Geometry

---

In this trans",True,1,False,0,"Speaker0: I didn't say any of those. Okay. Um,
Speaker1: Okay.
Speaker0: okay, so this is, like, a subject in school. And it's with um,
Speaker0: uh, it
Speaker0: oh, shoot. I can't um, it's like with it's the opposite of the one that
Speaker0: the class you could take that's like, measuring um, shapes. It's, like, the opposite of that. Um, you know what I mean?
Speaker1: Math?
Speaker0: Um, yeah. It's a form of.
Speaker0: Uh, yeah.",Algebra,"['Math', 'Equation', 'Formula', 'Number', 'System']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.5603440403938293,"[0.05316274240612984, 0.01690981723368168, 0.13986355066299438, 0.03074176423251629, 0.19897803664207458]","Batteries

---

In this",True,1,False,0,"Speaker0: is opposite of geometry, but I couldn't say any of that. Um okay, so this is Ouh! Um the things that we use to power
Speaker1: Oh, okay.
Speaker0: um like flashlights and whatever. um Yeah, like, what are they, like, made of?
Speaker1: Batteries?",Lithium,"['Gas', 'Ion', 'Battery', 'Recharge', 'Chemical']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.4563618302345276,"[0.01063720416277647, 0.08387328684329987, 0.057265523821115494, 0.06948530673980713, 0.32237687706947327]","Ashes

---

In this trans",True,1,True,1,"Speaker1: Okay.
Speaker0: Okay. So, um after you
Speaker0: uh have Oh, shoot.
Speaker0: Um,
Speaker0: okay.
Speaker0: they turn into this after they go out, kind of.
Speaker0: Um.
Speaker1: Coal?
Speaker0: Close. I get smaller.
Speaker1: Coal. Coal.
Speaker0: Um after coals.",Ashes,"['Fire', 'Smoke', 'Dust', 'Burn', 'Cigarettes']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.8543722033500671,"[0.003071865066885948, 0.05921022593975067, 0.05861058086156845, 0.012277035973966122, 0.012458168901503086]","Carpenter

---

In this",True,1,True,1,"Speaker1: Okay. So, this is an occupation where
Speaker1: um like usually men and they're building things with
Speaker1: this stuff that's made out of trees. Um,
Speaker1: Um.
Speaker0: Right.
Speaker1: Um, it's
Speaker0: Uh.
Speaker1: Like think of like a construction job what they would call it.
Speaker1: Um, like the person that builds this stuff like that, um Oh my gosh. It's also Okay, the steps that we walk on in the house that's soft not the hard.
Speaker1: Um.
Speaker1: And you have to vacuum it.",Carpenter,"['Timber', 'Hammer', 'Furniture', 'Wood', 'Saw']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.20247207581996918,"[8.900881221052259e-05, 5.9171881730435416e-05, 0.3458114266395569, 0.009590055793523788, 0.4419782757759094]","Bell

---

In this transcript",False,0,False,0,"Speaker1: No okay, I don't even know
Speaker0: I'm s bad at this one.
Speaker1: Okay so okay okay okay, so okay, we're gonna do this in like a thing. So first part is something that you ring.
Speaker0: Something that I what?
Speaker1: If you were to ring something, you know ding dong
Speaker0: a telephone
Speaker1: no if you
Speaker1: no no, you ring it.
Speaker1: like um
Speaker1: like look at the Hunchback of Notre Dame, right
Speaker0: oh ring a bell
Speaker1: Okay so that's the first part
Speaker1: and and and and the the toy store, toys. Remember that toy store, with Geoffrey the Giraffe?
Speaker0: Oh um Toys'R'us
Speaker1: Okay so first word and then minus toys.",Belarus,"['Country', 'Europe', 'Eastern', 'Russia', 'Minsk']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.9156739711761475,"[0.05326244980096817, 0.0015637633623555303, 0.028939036652445793, 0.00044175703078508377, 0.00011897715012310073]","Tooth Fairy

---

In",True,1,False,0,"Speaker1: Fantastic.
Speaker0: Okay so this is um
Speaker0: this is a story
Speaker0: uhm.
Speaker0: Part of it takes place in the woods.
Speaker0: There is a, ah can't say that.
Speaker0: Uhm.
Speaker0: The ah
Speaker0: Ah there's teeth involved.
Speaker0: White Fang?
Speaker0: No.
Speaker0: Think more fairy tale.",Little Red Riding Hood,"['Wolf', 'Fable', 'Grandmother', 'Girl', 'Basket']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.9909935593605042,"[0.0016808450454846025, 0.00432042870670557, 0.0024976623244583607, 0.00022102099319454283, 0.00028644714620895684]","J. Lo

---

In this",True,1,False,0,"Speaker1: It's a library.
Speaker0: Okay. So, this person
Speaker0: is um is popular. They are a triple thread.
Speaker0: Uh, they're an actress as well as the other things.
Speaker0: Um, Ben Affleck actually came back into her life.
Speaker1: Is it J. Lo?
Speaker0: You got it. So, I will say the name.",Jennifer Lopez,"['Latina', 'Beautiful', 'Singer', 'Musician', 'Dancer']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.9187295436859131,"[0.022381940856575966, 6.423733793781139e-06, 0.006222485098987818, 0.0002571524528320879, 0.05240245163440704]","Martin Sheen

---

In this",True,1,False,0,"Speaker1: he Oh, he's terrible now, he he his life. Um his father
Speaker1: is Martin and his brother is Emilio.",Charlie Sheen,"['Movies', 'American', 'Funny', 'Tv', 'Hollywood']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.6682219505310059,"[3.339185241202358e-06, 0.008923200890421867, 0.2642134428024292, 0.0014507168671116233, 0.05718734487891197]","Fender Bender

---

In",True,1,False,0,"Speaker1: So, this is something especially here in Arizona that they replaced frequently
Speaker1: on the freeway.
Speaker0: Um,
Speaker0: exercise? Or
Speaker1: No. Okay. So,
Speaker1: we're gonna do this into two parts, too.
Speaker0: Okay.
Speaker1: So,
Speaker1: um your backside, your butt. What is What is another word for that you probably wouldn't use
Speaker1: if you said it in front of your kids?
Speaker0: Ass.
Speaker1: You got that part, right? And if um, if somebody is mad at you they say it's all your
Speaker0: Okay, so that's fault.
Speaker1: Yeah.
Speaker1: Okay, so this is
Speaker0: Oh, brother.",Asphalt,"['Black', 'Tar', 'Street', 'Gravel', 'Petroleum']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.6889368295669556,"[0.29481497406959534, 0.0011857068166136742, 0.015037727542221546, 1.8636494587553898e-06, 2.2887508748681284e-05]","donut

---

In this trans",True,1,False,0,"Speaker1: Um,
Speaker1: watch, what
Speaker1: Making sure I can say that. What shape is a donut?",Circle,"['Ring', 'Round', 'Compass', 'Line', 'Curve']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.07826078683137894,"[0.4797729551792145, 0.148903951048851, 5.869826964044478e-06, 1.579761919856537e-05, 0.29304057359695435]","IP address

---

In this trans",False,0,True,1,"Speaker0: This is, I mean I know what it is. I just don't know how to, um
Speaker1: Hm.
Speaker0: So, let's say, um
Speaker0: let's say you with the unsub in Criminal Minds.
Speaker0: And you are um sending
Speaker0: emails. And they had to track you through your email.
Speaker0: What is you, uh-huh.
Speaker1: Okay.
Speaker0: What is What is unique about that?",Ip Address,"['Internet', 'Computer', 'Network', 'Protocol', 'Communication']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.9000847935676575,"[1.9000106476596557e-05, 5.625281119137071e-06, 0.050846945494413376, 0.03481249138712883, 0.014231101609766483]","Skeletal System

---",True,1,False,0,"Speaker1: I don't know how to do this one um
Speaker1: So your your physiology
Speaker1: could also be your your parts of your
Speaker1: physiology is also your
Speaker0: Um biology?
Speaker1: No no no but that's yeah that's one of the words I can't say
Speaker0: um
Speaker1: So if you're looking at Mr. Skeleton in that class",Anatomy,"['Body', 'Structure', 'Biology', 'Science', 'Human']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.957629919052124,"[0.0013583627296611667, 0.015415499918162823, 0.003335387445986271, 0.01656406745314598, 0.0056967223063111305]","Infinity symbol

---

In this",True,1,True,1,"Speaker0: You know that, you know that
Speaker0: that
Speaker0: you have seen that, that symbol that's like an eight that's on its side.",Infinity,"['Forever', 'Unlimited', 'Continuous', 'Eternal', 'Limitless']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.23606978356838226,"[0.306076318025589, 0.1533731073141098, 0.0525384321808815, 0.007281769532710314, 0.24466052651405334]","Acne

---

In this trans",False,0,True,1,"Speaker0: Um,
Speaker0: I had these on my face at 14.
Speaker1: Pimples?
Speaker0: Uh,",Acne,"['Pimples', 'Zits', 'Blemish', 'Skin', 'Teenager']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.5209643244743347,"[0.007991844788193703, 0.06402870267629623, 0.0036441748961806297, 0.004318144638091326, 0.39905285835266113]","Rabbits

---

In this trans",True,1,False,0,"Speaker1: Um.
Speaker1: In the house
Speaker1: part of my chores.
Speaker1: Also known as bunnies.
Speaker0: Sweeping?
Speaker1: Um.",Dust,"['Clean', 'Dirty', 'Earth', 'Wipe', 'Furniture']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.7490116357803345,"[0.002794446423649788, 0.12475799769163132, 0.11895071715116501, 3.0469707326119533e-06, 0.004482169635593891]","Massachusetts

---

In this transcript",True,1,False,0,"Speaker0: Um this is a state on the east coast
Speaker0: that uh the
Speaker0: World Trade Center fell
Speaker1: New New York New York
Speaker0: Okay, the first part
Speaker1: new
Speaker0: and
Speaker0: then
Speaker0: this is where um I hope to make money
Speaker0: in a legal version of gambling.
Speaker1: New Hampshire?
Speaker0: No no no, so you got you got the New York right.
Speaker1: Okay new, New York City
Speaker0: No, it's um So
Speaker0: people down on
Speaker0: There's, it's off it, we have, we have bear markets.",New York Stock Exchange,"['Stocks', 'Investment', 'Economy', 'Wall', 'Bull']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.8428685665130615,"[0.019151199609041214, 0.008118467405438423, 0.0032708393409848213, 0.011280268430709839, 0.11531062424182892]","Camel

---

In this trans",True,1,True,1,"Speaker0: This,
Speaker0: is
Speaker0: two peaks on its back, its four-legged.
Speaker1: Okay.
Speaker1: Triceratops?
Speaker0: No.",Camel,"['Animal', 'Desert', 'Hump', 'Sand', 'Dromedary']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.09194968640804291,"[0.5214018821716309, 0.22036327421665192, 0.05356180667877197, 0.11271919310092926, 4.19536672779941e-06]","telescope

---

In this trans",False,0,False,0,"Speaker1: Um sometimes I gaze
Speaker1: through this into my backyard.",Window,"['Glass', 'Door', 'Building', 'Outside', 'Light']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.8014214634895325,"[1.309191338805249e-05, 0.008965114131569862, 0.18648889660835266, 0.0030626815278083086, 4.8782374506117776e-05]","Ben Affleck

---

In",True,1,True,1,"Speaker1: You mentioned
Speaker0: Well, I mentioned J. Lo and somebody came back into her life. Who was that?",Ben Affleck,"['Actor', 'Matt Damon', 'Jennifer Garner', 'Batman', 'Argo']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.2757875323295593,"[0.06397885084152222, 0.616043210029602, 0.0003079886082559824, 0.03745019808411598, 0.00643226457759738]","Rastafarian

---

In",False,0,True,1,"Speaker1: Oh, man. Oh my goodness. Um
Speaker1: Bob Marley was one of these.",Rastafari,"['Jamaica', 'Dreadlocks', 'Hat', 'Marijuana', 'Island']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.8078465461730957,"[0.11993563175201416, 0.036861393600702286, 0.005832272116094828, 0.0009725218988023698, 0.028551628813147545]","Parrot

---

In this trans",True,1,True,1,"Speaker0: People have these as pets.
Speaker0: They're very pretty um.
Speaker0: They mimic
Speaker0: speech.",Parrot,"['Bird', 'Talk', 'Colorful', 'Fly', 'Pirate']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.5827654004096985,"[0.021405760198831558, 0.015045379288494587, 0.0040563372895121574, 0.31951671838760376, 0.057210370898246765]","Lawyer

---

In this trans",True,1,True,1,"Speaker0: Okay, uh
Speaker0: All right, so this is going to be a term uh uh you know it'll be a person, place, thing, whatever. All right, so um
Speaker1: Um I don't see images. I don't know if it's the
Speaker0: Okay.
Speaker0: Oh yeah so it's a charade so I I got to describe it to you. You got to try to come up with what the word is or what the you know, what is What I'm describing. All right, uh just give me a minute cuz there's also forbidden words so it makes it more difficult to try and describe this. Okay, so
Speaker1: Oh.
Speaker1: Oh, I see.
Speaker1: Okay.
Speaker1: Okay. Okay.
Speaker0: Um this is a common profession um
Speaker0: You would typically uh see this person in a let's see
Speaker0: I guess you would see this person often in a court room.
Speaker1: Okay, is this
Speaker1: Okay, there's a forbidden word hahaha.
Speaker0: No, it's not a forbidden word uh no.
Speaker1: Oh like you can't say it but I can?
Speaker0: I I can't say the forbidden word so I don't know yeah sorry sorry for confusing you. So you you it's just whatever I'm describing you you try to figure out what the what it is I'm describing.",Lawyer,"['Advocate', 'Attorney', 'Defender', 'Counselor', 'Jurist']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.0006993550341576338,"[0.7490237355232239, 1.1898085176653694e-05, 0.20693233609199524, 0.0008201278396882117, 0.042512547224760056]","constellations

---

In this",False,0,False,0,"Speaker1: Okay.
Speaker1: Who was it?
Speaker0: Uh, David Bowie.
Speaker1: Oh, okay. Okay.
Speaker0: Um.
Speaker0: Okay. Um.
Speaker0: So, if you look up you see a lot of these everywhere
Speaker1: Stars? The sky?
Speaker0: uh on on a typical
Speaker0: on a typical day.",Cloud,"['Sky', 'Clear', 'Rain', 'Sun', 'Thunder']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.8788779377937317,"[4.421436372581411e-08, 0.12107063084840775, 5.0750481022987515e-05, 4.979507934876892e-07, 1.1899414431582045e-07]","Adventure

---

Transcript:",True,1,True,1,"Speaker0: Oh man. Okay. um
Speaker0: So,
Speaker0: There's a show for children, it's blink time, there's a yellow dog in it and a guy named Finn.
Speaker0: If you go on a journey, you're The synonym for this word is journey.
Speaker0: um
Speaker0: It's a",Adventure,"['Love', 'Exploration', 'Risk', 'Secret', 'Action']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.7408227920532227,"[0.002499319612979889, 0.003763839602470398, 0.01363046932965517, 0.19545742869377136, 0.0438261479139328]","Investigate

---

In this trans",True,1,True,1,"Speaker0: Okay. So, if I am
Speaker0: Okay, Sherlock Holmes is Can I have you guess the forbidden word and then have you use the forbidden word?
Speaker1: It's fine if I If I say it or you use it, it's fine. I just think you can't use it.
Speaker0: Okay okay. So, Sherlock Holmes, what's his occupation?
Speaker1: He's an inspector, detective.
Speaker0: Yeah yeah. So, that second word you said, like, this is the verb that they do, like, when they're looking for something, like something bad happens and
Speaker0: It's like they're trying to figure out what happens. um It's a It's a verb.
Speaker0: like, this is what a um Sherlock Holmes would do.",Investigate,"['Crime', 'Police', 'Clue', 'Detective', 'Solve']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.6467825174331665,"[3.0171726393746212e-05, 0.33508479595184326, 0.0006007151678204536, 0.016057753935456276, 0.0014440881786867976]","muscle

---

In this transcript",True,1,True,1,"Speaker0: yes
Speaker0: um
Speaker0: Okay, so if you go workout at the gym, you're going to build a lot of this way. Yeah.",Muscle,"['Body', 'Strength', 'Tissue', 'Exercise', 'Movement']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.9970256686210632,"[0.001042581396177411, 4.5632373257831205e-07, 0.001023703021928668, 0.000198797119082883, 0.0007088035345077515]","Middle Aged

---

In this",True,1,False,0,"Speaker1: Okay this is a, okay this is a
Speaker1: Write this word down. This word has two words in it, the first word is so if you're  not the youngest, and you're not the oldest child, you're a blank child. Like what's in between those things.
Speaker0: You're a middle child.
Speaker1: Okay yeah so the first word is middle and then um so on your birthday you increase in blank, like you live a certain amount of years and that's your
Speaker0: middle aged
Speaker1: Yeah so put that word in plural form and put the first word you figured out together",Middle Ages,"['Medieval', 'Period', 'Queens', 'Kings', 'Castles']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.053230784833431244,"[0.02743292786180973, 3.8014341043890454e-06, 0.08492322266101837, 0.5366058349609375, 0.2978033721446991]","Microsoft

---

In this transcript",False,0,False,0,"Speaker1: Okay. So, I use Apple.
Speaker1: Um for my laptop I use Apple, but people who don't use Apple the common counterpart is
Speaker0: Microsoft.
Speaker1: Yep, Micro Yep, Microsoft it is.",Microsoft Windows,"['Software', 'System', 'Operating', 'Computer', 'Bill Gates']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.9927876591682434,"[0.0015003682347014546, 6.739353557350114e-05, 0.0022072435822337866, 0.003436752362176776, 5.547511818804196e-07]","tow truck

---

In this trans",True,1,True,1,"Speaker0: Yeah, a mask.
Speaker0: Okay, this is um, a vehicle that
Speaker0: will pull other vehicles.",Tow truck,"['Boom', 'Car', 'Accident', 'Park', 'Help']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.3841199576854706,"[0.0004467580874916166, 0.14227505028247833, 0.008591960184276104, 0.46450820565223694, 5.804326065117493e-05]","Encyclopedia

---

In",False,0,False,0,"Speaker0: Never mind.
Speaker0: Okay, this is something in the back of a
Speaker0: Oh. So, if you go to the library they have a bunch of these on the shelf
Speaker0: and if you want to find like a specific subject",Index,"['Record', 'Book', 'Pages', 'Beginning', 'Order']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.0771867111325264,"[1.6502732478329563e-06, 0.0003154770820401609, 9.843467978498666e-07, 0.055582936853170395, 0.866912305355072]","Dandelion

---

In",False,0,False,0,"Speaker1: What was it?
Speaker0: A whip.
Speaker1: Whip?
Speaker0: Yeah.
Speaker1: Oh oh oh. Okay.
Speaker0: But
Speaker0: anyway. Um,
Speaker0: This is something like goes in a ground and then it grows
Speaker0: usually in a garden or
Speaker1: A flower?
Speaker0: flowerbed.
Speaker1: Oh.
Speaker0: It's just a general term for
Speaker1: A weed?",Plant,"['Green', 'Leaves', 'Water', 'Pot', 'Vegetable']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.24567292630672455,"[0.004186037462204695, 0.03295469656586647, 0.0006346527952700853, 0.00017322401981800795, 0.7163785099983215]","Flashlight

---

In this trans",False,0,True,1,"Speaker0: Okay.
Speaker1: Um.
Speaker1: This is when you walk into a room
Speaker1: that's that you can't Oh, man!
Speaker1: You walk into a room at night and you turn this on.",Light,"['Dark', 'Bright', 'See', 'Sun', 'Bulb']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.6086267828941345,"[0.0018728644354268909, 0.024855151772499084, 0.05246298015117645, 0.28645947575569153, 0.025722704827785492]","donkey

---

In this trans",True,1,True,1,"Speaker0: Okay. Alright. I sure would have never remembered that.
Speaker1: No, it's okay.
Speaker1: This is
Speaker1: a ...
Speaker1: it's...
Speaker1: some people call them mules but another name for that is...",Donkey,"['Shrek', 'Equine', 'Horse', 'Zebra', 'Animal']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.5178629755973816,"[0.038674574345350266, 0.0010384912602603436, 0.03141184523701668, 0.4087429344654083, 0.0022692494094371796]","flag

---

In this transcript",True,1,True,1,"Speaker0: Uh this is something
Speaker0: that
Speaker0: is like
Speaker0: It's used for Oh man!
Speaker0: like um
Speaker0: So, at the Olympics there's a lot of these, like
Speaker0: on the On like the opening ceremonies, every
Speaker0: nation brings in their own.",Flag,"['Flap', 'Country', 'Pole', 'Fabric', 'Simbol']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.7331040501594543,"[0.10154517740011215, 0.03589459881186485, 0.0371745303273201, 0.09227516502141953, 6.5176845964742824e-06]","history

---

In this transcript",True,1,True,1,"Speaker1: So,
Speaker1: this is like a subject that you learn that's not science or math
Speaker1: or English,
Speaker1: but they talk about things that happened before.",History,"['Past', 'Stories', 'Legend', 'School', 'Old']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.9076000452041626,"[3.8012007280485705e-05, 0.004482438787817955, 0.06993305683135986, 0.01746777445077896, 0.00047861537314020097]","Cash register

---

In this trans",True,1,False,0,"Speaker1: Ah.
Speaker1: Okay, so um this is like a little stand, um where you can
Speaker1: um
Speaker1: ah! Um,
Speaker1: you can do lot's of different things at, um, they have them for stores, ah like a little one that's maybe out.
Speaker1: At a fair or something.
Speaker0: Uh.
Speaker1: Ahm
Speaker0: Like a bluestar?
Speaker1: Yeah but another word for that uh.
Speaker0: Uh um ah what's that word.
Speaker0: Um.
Speaker1: It's like you can do transactions there usually.
Speaker0: Yeah, ah.
Speaker0: I can think of a word.",Kiosk,"['Shop', 'Alcohol', 'Liquor', 'Corner', 'Hours']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.4436523914337158,"[0.001299791969358921, 0.018394842743873596, 0.11812831461429596, 0.41842082142829895, 0.00010392510739620775]","museum

---

In this transcript",True,1,True,1,"Speaker0: Okay. Uh this is a place where um
Speaker0: all sorts of um
Speaker0: creative things could be stored um for display.
Speaker1: An art gallery?",Museum,"['Art', 'Building', 'Painting', 'Exhibition', 'Collection']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.8943483233451843,"[0.029148058965802193, 0.03571868687868118, 7.515424726989295e-07, 0.025422053411602974, 0.015362195670604706]","Glasses

---

In this trans",True,1,True,1,"Speaker0: Okay. Um, these are things that um
Speaker0: if you need corrective 20-20.",Glasses,"['Sight', 'Vision', 'Face', 'Eyes', 'Optical']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.4049469232559204,"[0.04459622874855995, 0.01787048578262329, 0.0006046412163414061, 0.5319455862045288, 3.620274583227001e-05]","Faucet

---

In this",False,0,False,0,"Speaker0: Uh.
Speaker0: That's weird. Okay. Um so, you go through this. Um,
Speaker0: you turn a knob to go through it.",Door,"['House', 'Building', 'Handle', 'Entrance', 'Exit']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.1602330058813095,"[0.7817438244819641, 0.0018180680926889181, 0.007119565736502409, 0.0002640735183376819, 0.04882147163152695]","solar panels

---

In this trans",False,0,False,0,"Speaker0: Like in a different language, too.
Speaker0: um
Speaker0: Okay. So, this is a type of thing that will
Speaker0: They're on on panels and they give us um
Speaker0: natural
Speaker0: uh energy.",Solar Energy,"['Renewable', 'Sun', 'Radiant', 'Light', 'Heat']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.8325571417808533,"[0.0040564872324466705, 0.0006850455538369715, 0.13876356184482574, 0.022837456315755844, 0.001100309775210917]","Rodeo

---

Transcript",True,1,False,0,"Speaker1: Okay. um
Speaker1: do uh Shoot.
Speaker1: Okay.
Speaker1: um
Speaker1: They ride a bull
Speaker1: um",Cowboy,"['Gun', 'Hat', 'Horse', 'Western', 'Saloon']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.08181694895029068,"[0.3753814995288849, 0.5330163836479187, 0.0009123867494054139, 0.0004194955690763891, 0.008453191258013248]","superhero

---

In this trans",False,0,True,1,"Speaker0: stuck in my head. Okay, um,
Speaker0: let's see. So, this is someone that you look up to, and they might be fictional. Um, yeah.",Hero,"['Superman', 'Batman', 'Combat', 'Fight', 'Justice']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.2638755738735199,"[0.011805596761405468, 0.004871211480349302, 1.5838725175854051e-06, 0.7163687348365784, 0.003077280940487981]","Desert

---

In this trans",False,0,True,1,"Speaker0: Okay. So, this will be a dry hot land.",Desert,"['Oasis', 'Sand', 'Sun', 'Sahara', 'Mirage']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.6196213960647583,"[0.008574721403419971, 0.17003566026687622, 0.01054281834512949, 0.19122456014156342, 9.546835144647048e-07]","superhero

---

Transcript:",True,1,False,0,"Speaker0: Um, this is
Speaker0: a, a hero. And
Speaker0: he got bit
Speaker0: by something.
Speaker1: Um,",Spider-man,"['Marvel', 'Superhero', 'Comic', 'Arachnoid', 'Series']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.38241812586784363,"[0.2846222519874573, 0.030235812067985535, 6.564301202161005e-06, 8.277681627077982e-05, 0.30263441801071167]","Thermometer

---

In this",True,1,False,0,"Speaker1: Um,
Speaker1: this is another um, oh gosh. How am I supposed to say that. Um,
Speaker1: it's a measurement of um, how hot or cold it is.
Speaker0: Um temperature?
Speaker1: Um, it's,
Speaker1: there is different kinds.
Speaker0: Oh like Fahrenheit or Celsius?
Speaker1: Yeah. But
Speaker1: Yeah, it's not either of those. It's the other one.
Speaker0: Got it.
Speaker0: Oh um,",Kelvin,"['Celsius', 'Temperature', 'Absolute', 'Scale', 'Fahrenheit']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.5642415285110474,"[0.280964195728302, 0.04148733988404274, 0.0665401890873909, 0.0010302378796041012, 0.045736633241176605]","911 operator

---",True,1,False,0,"Speaker1: Um,
Speaker1: so
Speaker1: 911
Speaker0: Um,
Speaker1: The guy.
Speaker0: Oh um",Osama Bin Laden,"['Al-Qaeda', '44085', 'Conspiracy', 'Infamous', 'Afghanistan']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.8984947800636292,"[0.02953910455107689, 0.014019477181136608, 0.04442080110311508, 0.00950437132269144, 0.004021382890641689]","Martial Arts

---

In this",True,1,True,1,"Speaker0: So, I don't know who most of the people are.
Speaker1: Okay. So, this is kind of like uh um it's a karate um
Speaker0: Jiu-jitsu, taikwando?
Speaker1: Like there's more the bigger name for it .
Speaker1: Um, right",Martial Arts,"['Kick', 'Fight', 'Wrestle', 'Combat', 'Punch']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.6354219317436218,"[0.0009653167217038572, 0.03097863867878914, 0.3118876814842224, 0.0182496327906847, 0.0024968115612864494]","Respect

---

In this trans",True,1,False,0,"Speaker1: Okay. So, these are people that you look up to. Um, and",Heroes,"['Superman', 'Batman', 'Admired', 'Courage', 'Outstanding']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_us,0.5333221554756165,"[0.06690683215856552, 6.152020546323911e-07, 0.18517948687076569, 0.02941150590777397, 0.18517948687076569]","uniform

---

In this transcript",True,1,False,0,"Speaker1: Okay, so, um,
Speaker1: when
Speaker1: you are in um,
Speaker1: when you're going to go learn, the place where you go to learn at. Uh,
Speaker0: To school?
Speaker1: and you have to wear a certain thing.",School uniform,"['Garment', 'Children', 'School', 'Clothing', 'School']"
